BANC,FAFB,MCNS
720575941546666376,720575940645288740,73812
720575941392159236,720575940627020933,72433
720575941518658264,720575940630571515,515297
720575941552896830,720575940636538340,18804
720575941400896291,720575940637731817,215843
720575941670036401,720575940625169296,523044
720575941572795208,720575940637122111,518006
720575941564721664,720575940618532011,524005
720575941408351406,720575940611673586,112294
720575941429767343,720575940618625671,18970
720575941554490369,720575940635188343,56480
720575941645348769,720575940637335012,25051
720575941666761715,720575940637334244,58642
720575941508688257,720575940622950844,53799
720575941443480234,720575940626545410,523712
720575941505814588,720575940606388060,314801
720575941460012358,720575940622252031,31488
720575941641675877,720575940623227283,115422
720575941573897481,720575940621308540,317827504
720575941547810184,720575940635339127,31471
720575941591022846,720575940623940622,31514
720575941604029686,720575940614002143,190400
720575941613905171,720575940642533156,529337
720575941667891955,720575940626458897,18733
720575941655907284,720575940637876814,155787
720575941532650469,720575940614217709,25632
720575941593409064,720575940633853559,53514
720575941525208141,720575940612499662,22510
720575941629179362,720575940626225182,109081
720575941536216858,720575940612067034,79911
720575941504875058,720575940627113544,515754
720575941486413709,720575940626901136,10361
720575941642365522,720575940603538348,36075
720575941463127565,720575940621595051,34046
720575941569785458,720575940631878820,52449
720575941514547267,720575940609811977,34123
720575941414126737,720575940625253705,111833
720575941490318286,720575940617911104,42409
720575941527204354,720575940635510623,530358
720575941436452396,720575940627034042,35508
720575941580043601,720575940645401635,530536
720575941690107867,720575940640000464,15997
720575941560343155,720575940647033396,14826
720575941472153152,720575940617192148,499904
720575941433089934,720575940622986219,49630
720575941560261102,720575940623166284,11901
720575941639746079,720575940618709158,23098
720575941488264144,720575940632179148,16020
720575941503315799,720575940644465568,11435
720575941413961361,720575940626327720,812109902
720575941611443932,720575940633283609,59280
720575941539325821,720575940631023099,195264
720575941529378948,720575940614151976,104704
720575941535420387,720575940632231193,135135
720575941611986918,720575940624330281,10942
720575941562968402,720575940635180395,202348
720575941548307517,720575940627676798,29359
720575941570691742,720575940638430185,89286
720575941450770503,720575940615040943,94023
720575941555006035,720575940614572742,37587
720575941558505198,720575940618562496,191345
720575941605102782,720575940616207628,42730
720575941556189924,720575940622109769,75379
720575941483436029,720575940629534458,515363
720575941432332641,720575940627372090,19709
720575941407379630,720575940632059673,193259
720575941687377903,720575940616204059,26859
720575941526099622,720575940623341240,121297
720575941533912586,720575940615202134,52386
720575941537836003,720575940623053493,23199
720575941539670933,720575940624037052,399456
720575941597236124,720575940609871371,46140
720575941572387656,720575940634575711,125399
720575941595402454,720575940621583367,228534
720575941652189457,720575940632611399,71382
720575941560131054,720575940628190663,30349
720575941507123746,720575940621840297,146502
720575941628810790,720575940636498907,332877
720575941554247652,720575940630721150,28621
720575941546899636,720575940640353920,87349
720575941571671709,720575940628599803,93812
720575941723326778,720575940604134577,549362
720575941531374309,720575940638076733,536360
720575941626281580,720575940622805431,44380
720575941584654943,720575940659229057,43240
720575941563624082,720575940615954827,55862
720575941644554184,720575940625111223,11482
720575941511104784,720575940642602203,13152
720575941644298066,720575940626935838,70439
720575941435905042,720575940629642693,531475
720575941502710155,720575940643779380,500034
720575941552745534,720575940654647457,50057
720575941645231480,720575940621613695,47269
720575941570481822,720575940631665837,45145
720575941580654201,720575940633816986,169850
720575941554623130,720575940634126711,30889
720575941467002198,720575940629167042,22567
720575941515051619,720575940631378892,27396
720575941459112863,720575940613133718,522757
720575941688171788,720575940646094359,521463
720575941588281668,720575940635789935,90552
720575941669442737,720575940620339068,36175
720575941575762792,720575940618927024,93165
720575941652466905,720575940610499570,76146
720575941554057095,720575940634562917,22615
720575941515805539,720575940608971989,43250
720575941615362773,720575940622857801,86850
720575941472095808,720575940630591506,46209
720575941538995349,720575940606920643,29356
720575941691308440,720575940622219190,987123564
720575941407932180,720575940614842262,127894
720575941513594577,720575940616017269,500163
720575941491997616,720575940637172201,53385
720575941505877564,720575940630765047,83653
720575941414466449,720575940628074365,81697
720575941512113873,720575940620718575,165111
720575941506745950,720575940631403996,18309
720575941508695646,720575940638212166,345940
720575941507388997,720575940620460272,17485
720575941502213515,720575940616541585,17554
720575941567808626,720575940646237060,50470
720575941555133267,720575940621771402,170650
720575941438462482,720575940624392171,16326
720575941527888806,720575940638102384,48037
720575941539692510,720575940635899640,229910
720575941407686830,720575940641217664,79488
720575941703035354,720575940617612689,500229
720575941490930997,720575940607818965,242344
720575941629107170,720575940630581323,38240
720575941530832869,720575940623440639,90321
720575941543804189,720575940615719252,253152
720575941513950028,720575940611357081,539591
720575941514246467,720575940621008895,772366874
720575941413206895,720575940621548882,113318
720575941453538473,720575940622633716,11797
720575941623311612,720575940606986691,17362
720575941411560363,720575940650876150,79101
720575941439366747,720575940615687380,536264
720575941653476369,720575940619159233,18986
720575941596248177,720575940627146756,62055
720575941547978557,720575940610814682,117828
720575941412829585,720575940628955648,516980
720575941556072356,720575940612971157,28862
720575941646005960,720575940644122990,97642
720575941632309740,720575940634588953,40212
720575941635732185,720575940628044560,921014
720575941410568619,720575940620508875,30199
720575941463160208,720575940618614254,136203
720575941604577726,720575940623543309,51016
720575941471152651,720575940624229322,152118
720575941688236044,720575940627429397,53381
720575941620098431,720575940622186376,20384
720575941491549872,720575940627902979,31964
720575941594183207,720575940633908124,72913
720575941597547676,720575940622348725,18625
720575941555357156,720575940611223794,954471
720575941526141160,720575940634755041,535840645
720575941629937702,720575940627194174,11967
720575941644731218,720575940606864561,14539
720575941526676045,720575940620760692,12453
720575941589421879,720575940645958196,110786
720575941549156980,720575940617498507,26079
720575941474654267,720575940628838850,29900
720575941395464289,720575940637526845,39871
720575941506595388,720575940625926858,142932
720575941545489513,720575940612687346,111749
720575941562723218,720575940617999680,113496
720575941611449930,720575940615093398,327352
720575941538119922,720575940621853353,71128
720575941512047313,720575940610464376,108618
720575941506417687,720575940619317441,11367
720575941410171051,720575940630399995,122631
720575941688979318,720575940613530093,358750
720575941469941771,720575940616735489,30207
720575941491057614,720575940639301747,515767
720575941514070106,720575940638749412,92216
720575941480461280,720575940625050256,51658
720575941578726489,720575940620771521,19127
720575941652878553,720575940612029081,559265
720575941575120054,720575940612796786,53592
720575941551408538,720575940641679501,132923
720575941498832763,720575940615509734,47409
720575941481885382,720575940623554748,61938
720575941486614338,720575940628314667,11047
720575941607851117,720575940622929847,30688
720575941564730880,720575940618340057,10448
720575941625739675,720575940604033708,57252
720575941574778806,720575940644870167,61704
720575941546239156,720575940624175653,518980
720575941588689548,720575940631412778,521656
720575941589513982,720575940608433476,77219
720575941506363813,720575940622309045,26893
720575941537772771,720575940626769304,257477
720575941522509303,720575940630879548,14671
720575941598153152,720575940608716483,518073
720575941526121753,720575940626627580,229434
720575941611051750,720575940646212996,912379
720575941669856945,720575940631662648,27373
720575941448551605,720575940629794700,104602
720575941484182157,720575940611960274,31684
720575941407108399,720575940632695204,64256
720575941438496274,720575940621442601,62463
720575941597970880,720575940623291945,516604
720575941475007803,720575940617865280,151977
720575941596206236,720575940616542277,45134
720575941496981888,720575940610754162,37639
720575941702775770,720575940627291402,112870
720575941549171005,720575940627293457,28732
720575941528277380,720575940610048558,17629
720575941562476434,720575940627887888,107876
720575941447826708,720575940633791599,67529
720575941413642268,720575940611956197,11098
720575941625836746,720575940607158025,28027
720575941622574076,720575940628791317,29171
720575941454124781,720575940625872688,22128
720575941562846888,720575940630588101,38711
720575941516779923,720575940619054433,152604
720575941591771276,720575940614474407,28013
720575941430212344,720575940613335975,32335
720575941573939613,720575940636767856,532767
720575941545480709,720575940623838477,220831
720575941633569184,720575940629075191,593224
720575941685680623,720575940626498898,514108
720575941461947844,720575940617323803,195369
720575941543586163,720575940631299884,71548
720575941481447107,720575940623235848,178763
720575941456844269,720575940611916274,926818612
720575941543661085,720575940631393823,193203
720575941567343098,720575940608369859,87673
720575941474189627,720575940625095813,343346
720575941461850308,720575940618977365,152473
720575941559674995,720575940616957585,44309
720575941411445615,720575940637688639,90900
720575941549577588,720575940621276650,20573
720575941663805052,720575940617892635,38134
720575941503811010,720575940628886020,48297
720575941414723988,720575940611423411,54780
720575941474496571,720575940620791028,433407
720575941535485930,720575940618150736,113074
720575941564380519,720575940623035742,50197
720575941576832104,720575940626438738,194114
720575941452982599,720575940621775130,524643
720575941662317436,720575940632887891,81670
720575941639820319,720575940623808805,527526
720575941598584768,720575940624117528,10738
720575941435955500,720575940626267261,141883
720575941613632921,720575940627458570,15745
720575941409274795,720575940627173578,55412
720575941548192136,720575940630044409,224922
720575941482912454,720575940624490483,519065
720575941475341610,720575940615058216,20414
720575941612691558,720575940629179898,819871
720575941525010946,720575940607982466,37915
720575941553594778,720575940614351477,176004
720575941560088335,720575940622604543,513581
720575941569808754,720575940622351996,19946
720575941483793338,720575940610716770,53919
720575941526712932,720575940623776458,814923
720575941516238426,720575940619954693,46710
720575941600474921,720575940624175615,22014
720575941508132702,720575940620929345,152763
720575941559657198,720575940616040587,195470070
720575941450697850,720575940620301990,23930
720575941410517931,720575940630940943,23509
720575941582788959,720575940630706247,141515
720575941565381986,720575940622559476,14013
720575941629726246,720575940622550089,11513
720575941651731473,720575940609663812,117871
720575941554888676,720575940611498419,14801
720575941598618268,720575940624966076,16157
720575941522657015,720575940625967132,113858
720575941553614746,720575940634733537,590460
720575941537818344,720575940628130325,14042
720575941400967715,720575940626858831,124536
720575941524774681,720575940622628104,88980
720575941625132746,720575940638271302,16339
720575941514936579,720575940619319512,171283
720575941478601834,720575940617520413,28227
720575941442118607,720575940626975754,541570
720575941609181514,720575940615252642,65767
720575941576795062,720575940632234157,196694
720575941579351486,720575940659479937,942076
720575941484239357,720575940614827183,21171
720575941510974930,720575940616450940,35665
720575941498987938,720575940610082514,114723
720575941564923239,720575940620913345,43905
720575941542749788,720575940613632997,10592
720575941431189601,720575940620664675,100253
720575941632888736,720575940613118610,177417
720575941478199776,720575940608295032,36063
720575941551955199,720575940605154988,524245
720575941462088973,720575940611118126,61130
720575941626338924,720575940629681278,555875
720575941545848418,720575940633147439,214639
720575941482001850,720575940615088894,138214
720575941557512307,720575940626399588,19631
720575941487488821,720575940637671552,14193
720575941610215142,720575940605384736,115893
720575941470090615,720575940603768497,814684
720575941507811422,720575940624082788,215118
720575941457084141,720575940621359273,117337
720575941572467209,720575940633070732,135832
720575941556787620,720575940631694050,53449
720575941467897878,720575940606271618,35169
720575941633366213,720575940620903412,515831
720575941540196637,720575940617920670,29044
720575941568889332,720575940617716566,13878
720575941575116957,720575940622462685,513559
720575941483356090,720575940610116570,55129
720575941628256825,720575940631425361,791416133
720575941589333303,720575940623108134,89017
720575941511502802,720575940625718576,824754191
720575941439681087,720575940615892374,11985
720575941644331169,720575940628098203,13554
720575941497372539,720575940631255656,100217
720575941454364979,720575940642737824,60104
720575941612634387,720575940628523580,98631
720575941650717717,720575940637143262,138186
720575941612005549,720575940627424531,60987
720575941642842785,720575940622528951,43580
720575941532908931,720575940611361486,40292
720575941667403953,720575940635095141,136908
720575941629899490,720575940621306956,17176
720575941468862583,720575940611610670,19450
720575941430307977,720575940630775891,132649
720575941535106526,720575940614016150,101297
720575941574844425,720575940635221172,20977
720575941413264017,720575940615021864,59823
720575941502717122,720575940611509966,129469
720575941651979797,720575940618609317,87007
720575941450924622,720575940632571583,25927
720575941441156187,720575940624004843,53367
720575941567820334,720575940608604484,519368
720575941534638680,720575940631829010,26553
720575941537826792,720575940634682263,35492
720575941573739848,720575940619960478,36330
720575941653723860,720575940622314534,517999
720575941469925131,720575940632649567,21966
720575941431071113,720575940631269843,17490
720575941519560108,720575940617393625,58277
720575941596102513,720575940632511759,44533
720575941651778581,720575940626287336,144334
720575941611402570,720575940625733453,16674
720575941512596812,720575940619781914,183575
720575941628099641,720575940638668659,523317
720575941459958980,720575940614489128,40850
720575941493828784,720575940620688832,182263
720575941507046529,720575940631621843,50012
720575941484965698,720575940626339130,13780
720575941497461666,720575940604967270,517264
720575941544710405,720575940623490026,128197
720575941574642683,720575940626390018,18814
720575941470584128,720575940620404044,153337
720575941452913735,720575940652114422,40260
720575941584708486,720575940632574946,14842
720575941732836395,720575940638637475,534081
720575941546397108,720575940621325338,552780
720575941546535612,720575940631847763,87837
720575941606873197,720575940617466395,152997
720575941548114237,720575940631365203,74987
720575941478210625,720575940644940232,37926
720575941572711070,720575940616037014,53667
720575941641074207,720575940621563841,15062
720575941614379795,720575940617676405,30852
720575941659328592,720575940624910128,14121
720575941431443704,720575940608253891,288640
720575941437329708,720575940632339425,10313
720575941431357359,720575940607641010,21743
720575941585137247,720575940621163802,20065
720575941473041248,720575940604031678,88940
720575941572407710,720575940659356545,13888
720575941591151500,720575940626278129,94838
720575941437663807,720575940632934030,146948
720575941584783326,720575940630340474,12735
720575941590092855,720575940633290603,15991
720575941435013664,720575940623793741,251420
720575941400856099,720575940620700769,105264
720575941553083649,720575940614661749,58412
720575941483785213,720575940633146961,20033
720575941523257591,720575940608874564,55311
720575941436428818,720575940623137818,30780
720575941472819296,720575940626102628,70322
720575941615327641,720575940632361035,83858
720575941546105276,720575940605076140,122800
720575941612569261,720575940653330678,11165
720575941557681572,720575940638421582,27659
720575941437446418,720575940621066776,511778
720575941624214780,720575940631041956,136369
720575941499192289,720575940630956601,242173
720575941584337118,720575940616539878,39282
720575941657743184,720575940618775629,46718
720575941667696371,720575940638169917,41916
720575941412795759,720575940608887235,23755
720575941650373653,720575940629420362,133491
720575941564804503,720575940618396609,19621
720575941559734510,720575940628126571,112812
720575941514259290,720575940626392701,68576
720575941644009810,720575940625373733,523808
720575941492383975,720575940619518667,918039
720575941552623873,720575940628493572,14507
720575941521131447,720575940619641771,54203
720575941613014291,720575940617375883,23758
720575941632732064,720575940639806296,18142
720575941437185042,720575940631639404,28100
720575941645242744,720575940629557292,223471
720575941484965186,720575940623743892,11443
720575941589212215,720575940660224641,17195
720575941448632654,720575940625912713,46669
720575941508358750,720575940636607886,26292
720575941467991830,720575940628438427,522360
720575941533268056,720575940618366528,113100
720575941441900479,720575940637993542,17549
720575941589609612,720575940624238640,20874
720575941590200631,720575940640036480,89945
720575941603828670,720575940616293087,74419
720575941582729311,720575940615894246,67622
720575941564363015,720575940619652033,46096
720575941505868055,720575940619454379,112775
720575941564700928,720575940626230780,18911
720575941670236849,720575940622134285,160284
720575941430208393,720575940637919295,149913
720575941560144911,720575940621733364,39598
720575941691373208,720575940654057889,917934
720575941465978646,720575940629315900,168378
720575941553260954,720575940623522915,61281
720575941498626427,720575940633021338,151805
720575941467117398,720575940626960386,535220
720575941620217471,720575940639073882,30604
720575941449745333,720575940615537041,12868
720575941495594112,720575940622346180,513646
720575941445097898,720575940628071409,75260
720575941529370808,720575940614416018,75347
720575941574744329,720575940625345584,28905
720575941439677503,720575940622607069,517804
720575941560024847,720575940630609170,14899
720575941542373149,720575940636077919,533835
720575941500151714,720575940622976520,533022
720575941467920861,720575940631933771,87984
720575941496794496,720575940621593972,31055
720575941542853980,720575940644758638,143425
720575941473933664,720575940640723315,12781
720575941484131837,720575940651230454,59026
720575941554188315,720575940618193921,164149
720575941639142261,720575940628766415,21470
720575941614115737,720575940631846698,39872
720575941450180189,720575940621218380,181443
720575941645147809,720575940627515816,12780
720575941489826766,720575940625344612,52850
720575941552524094,720575940604324017,32782
720575941510704400,720575940629710444,342961
720575941598191808,720575940613725371,141369
720575941634353851,720575940613520351,11756
720575941586241670,720575940618694480,15245
720575941428365193,720575940638810677,22080
720575941645322913,720575940644545060,40465
720575941592649835,720575940619903215,153849
720575941650041073,720575940620104070,57835
720575941610654538,720575940628826172,423427
720575941623743996,720575940607863561,129680
720575941516220259,720575940625408796,433166791
720575941594448342,720575940638976233,33995
720575941557489060,720575940610306146,45483
720575941460087251,720575940618723303,121748
720575941515445059,720575940617942336,47433
720575941535834088,720575940646982964,104507
720575941452039802,720575940631152440,292082
720575941498062754,720575940621696094,120175
720575941449875893,720575940619116061,96106
720575941467615709,720575940644355351,49349
720575941553792410,720575940638630563,530021
720575941661428280,720575940605075116,62884
720575941477535262,720575940635449230,32059
720575941640996895,720575940630504279,80012
720575941551771015,720575940626435728,31826
720575941610317020,720575940618424235,265275
720575941575439798,720575940634381454,42529
720575941486700354,720575940623696362,23301
720575941574681608,720575940611260110,32426
720575941595774341,720575940632114658,44647
720575941638862879,720575940623849196,69048
720575941509180801,720575940614775592,512273
720575941494526846,720575940632891417,514743
720575941658109008,720575940609937476,76378
720575941446801333,720575940617757269,67951
720575941639531125,720575940612512146,30346
720575941468974813,720575940634004892,52513
720575941431469304,720575940627993752,520643
720575941507387426,720575940619055969,69507
720575941668955123,720575940629753807,511914
720575941702043354,720575940622577300,149788
720575941449558094,720575940628406828,145026
720575941431062959,720575940632960813,26241
720575941416742172,720575940631356235,74742
720575941470058507,720575940625751102,202122
720575941433516558,720575940621678686,526560
720575941509452816,720575940644045335,135531
720575941452994631,720575940608336514,13953
720575941441227099,720575940626993001,89707
720575941603685817,720575940641824200,67239
720575941445638932,720575940625599304,34735
720575941438020908,720575940631106664,512516
720575941594557398,720575940624401968,91983
720575941503141867,720575940629342458,73970
720575941502262411,720575940625641402,12619
720575941481335887,720575940629963855,516097
720575941492312039,720575940609366467,188949
720575941461298615,720575940618011426,61110
720575941491038695,720575940621870079,121698
720575941485705478,720575940615301009,78620
720575941644447352,720575940649953913,19853
720575941438588223,720575940628424010,16077
720575941659116368,720575940630311183,529517
720575941508493662,720575940624530372,524428
720575941570168820,720575940612238632,39678
720575941432546775,720575940631347108,31613
720575941428068180,720575940626615738,120537
720575941631177196,720575940626795909,107672
720575941687378927,720575940609561646,89222
720575941585258462,720575940623068308,168459
720575941397901665,720575940616891878,527994
720575941500348066,720575940623546549,531862
720575941440671829,720575940645441828,44987
720575941482387651,720575940635460448,11639
720575941658327320,720575940644449480,508737
720575941624357578,720575940620475339,58012
720575941547718461,720575940620632369,67107
720575941476826929,720575940640289368,58535
720575941638621301,720575940617932101,87830
720575941459601734,720575940609998805,63036
720575941569768670,720575940608565003,201435
720575941572583944,720575940615718027,64109
720575941613770259,720575940627378950,12770
720575941644760993,720575940628436839,11848
720575941491418316,720575940622961604,209833
720575941474955057,720575940619857054,78142
720575941514542227,720575940614311474,517564
720575941495069310,720575940659916417,127917
720575941450627406,720575940625990808,513782
720575941515636371,720575940628290618,134960
720575941546562409,720575940641093595,88860
720575941610946406,720575940626773009,323027797
720575941480766338,720575940624023539,61817
720575941552865854,720575940621866108,521162
720575941632665580,720575940631997381,100977
720575941669171377,720575940630058827,68438
720575941553924231,720575940615261073,174444965
720575941652820721,720575940614741485,46954
720575941542424349,720575940621077253,535965
720575941432492247,720575940637208718,10075
720575941567617582,720575940626807344,107293
720575941614494361,720575940604866476,141776
720575941550619252,720575940621730557,10438
720575941564997783,720575940622176550,36692
720575941436534048,720575940614273233,122608
720575941490654924,720575940615513086,44147
720575941732764971,720575940625370194,10841
720575941611588525,720575940613598617,52509
720575941469896157,720575940629658583,17531
720575941602753782,720575940618260293,518862
720575941599063232,720575940639137955,16918
720575941489052981,720575940642663584,166528
720575941483277309,720575940629413436,512660
720575941581895801,720575940625799513,238356252
720575941654166996,720575940638428998,107945
720575941481488207,720575940628140309,65980
720575941561680296,720575940604907710,62455
720575941577375065,720575940605029250,78997
720575941592036392,720575940617654818,249601
720575941690538648,720575940640168637,12564
720575941508416546,720575940623978242,62326
720575941519594606,720575940621312773,10830
720575941662402360,720575940618600246,14780
720575941517902252,720575940619416881,224061
720575941578868725,720575940623880427,38503
720575941526507998,720575940620909761,237929
720575941410151851,720575940624629948,42813
720575941479627427,720575940629964591,16138
720575941519649134,720575940623924007,137224
720575941515501667,720575940625128067,105447
720575941514337626,720575940622159117,108436
720575941533346794,720575940624593982,62890
720575941496950656,720575940639080526,559285
720575941494925182,720575940619173534,11881
720575941531191499,720575940614303441,26158
720575941588152261,720575940630282039,19286
720575941528329860,720575940623500692,167799
720575941545473122,720575940606806193,81067
720575941429316331,720575940607471829,127200
720575941527028646,720575940633250530,232340
720575941505983813,720575940624113993,25474
720575941519311064,720575940623521318,280106
720575941530788069,720575940613479074,53842
720575941553647239,720575940629490135,25605
720575941614459923,720575940623217577,579647
720575941478529642,720575940627377863,113898
720575941582059615,720575940615943313,36081
720575941416875804,720575940617453083,145898
720575941440240335,720575940627236629,17456
720575941625714826,720575940611528410,249396
720575941639023733,720575940617504027,875638914
720575941602242750,720575940634111351,40302
720575941628138041,720575940625776272,39400
720575941688524150,720575940626925480,556393
720575941427890772,720575940609382155,20486
720575941636531573,720575940619389680,804883
720575941534000259,720575940606612937,552035
720575941731817515,720575940605355966,74157
720575941499080009,720575940633540447,55175
720575941438627116,720575940628429626,519387
720575941537064178,720575940640218941,44006
720575941559611118,720575940626800145,84594
720575941610083871,720575940615669109,223853
720575941687965196,720575940650522614,22070
720575941454983731,720575940631458529,121916
720575941486940557,720575940629253376,107969133
720575941560366451,720575940619794598,96370
720575941439027135,720575940627106173,398883
720575941489042382,720575940624412222,50508
720575941534684186,720575940615966918,84104
720575941515297534,720575940632116687,185012
720575941644553377,720575940608413451,51681
720575941474265374,720575940625584783,76367
720575941499076987,720575940631083833,18572
720575941624826476,720575940624322599,78503
720575941392923798,720575940637002574,920382
720575941471341687,720575940626143806,161711
720575941611626570,720575940611437973,550890
720575941535513522,720575940629980790,54248
720575941464753430,720575940620015787,22247
720575941441016015,720575940614037533,353000
720575941553749402,720575940622878477,66105
720575941524422219,720575940604701374,126401
720575941730836779,720575940609927653,26407
720575941597308060,720575940630204098,137533
720575941553978395,720575940609191177,29767
720575941602323897,720575940612899990,10924
720575941478501482,720575940613713010,52588
720575941614579475,720575940628478736,21751
720575941538200050,720575940632741276,58001
720575941352539440,720575940616356281,464775
720575941570172660,720575940621694401,18388
720575941518359662,720575940625206549,55257
720575941448062484,720575940624335689,23867
720575941669519527,720575940624634040,157110
720575941452211834,720575940640486488,14247
720575941503432939,720575940621467212,545611
720575941539885437,720575940619487110,200660
720575941559625743,720575940621588741,15674
720575941619873407,720575940632126412,16593
720575941573497526,720575940617346718,580950
720575941576812648,720575940628237647,52326
720575941516282458,720575940627283176,12984
720575941404941680,720575940628890024,61060
720575941490713653,720575940619621285,79910
720575941643406024,720575940631167535,103346
720575941539393266,720575940610470724,550745
720575941568455674,720575940639443328,550998
720575941508728449,720575940624094793,49228
720575941408198318,720575940623380616,188141
720575941526546713,720575940619116885,156427
720575941526917965,720575940624019992,81466
720575941631642860,720575940625946567,14239
720575941525121881,720575940623928525,500045
720575941439669567,720575940634442091,524851
720575941569365242,720575940618426021,558778
720575941410921387,720575940637862318,60782
720575941688093167,720575940629428695,519717
720575941447846837,720575940614839714,77662
720575941702050266,720575940637225798,50746
720575941515202883,720575940624807205,164454
720575941659236176,720575940628529156,559817
720575941532385509,720575940643613856,54801
720575941626427338,720575940630853663,51717
720575941625014154,720575940640628432,48808
720575941514725779,720575940623356493,118204
720575941573526600,720575940616913339,554008
720575941473764667,720575940617407705,102845
720575941614011868,720575940631106767,19090
720575941430661039,720575940620088414,62650
720575941613694428,720575940606688779,123359
720575941639530101,720575940608617411,23648
720575941573606216,720575940630931999,15950
720575941353180976,720575940627400522,24283
720575941477640257,720575940611439587,62587
720575941426325588,720575940614529386,64540
720575941652614129,720575940627139530,11002
720575941593530407,720575940621166972,69345
720575941564690742,720575940614952594,202183
720575941522667511,720575940637852590,100866
720575941512954321,720575940629103468,26621
720575941527738534,720575940631408604,25012
720575941643393185,720575940635534704,29524
720575941543234845,720575940604824236,65109
720575941668473843,720575940611294426,20827
720575941573781755,720575940614636661,42624
720575941688800731,720575940617654341,35876
720575941520125623,720575940637612095,142423
720575941573846941,720575940620804566,26652
720575941702892250,720575940631776855,21154
720575941519098028,720575940621823073,21907
720575941569311858,720575940630420730,88725
720575941609024850,720575940628908670,200535
720575941451146106,720575940616064546,62123
720575941555017555,720575940610015586,956012
720575941545100476,720575940639166197,934425
720575941632828869,720575940614435178,410443
720575941439298367,720575940631425700,526062
720575941550244157,720575940615952221,35281
720575941477764417,720575940612225814,549019
720575941450886990,720575940626301317,52493
720575941490939852,720575940622585224,160450
720575941535540312,720575940623136243,33201
720575941505393980,720575940621321706,199469
720575941593944177,720575940607968523,44027
720575941550234685,720575940618802811,20223
720575941506777765,720575940635515232,542987
720575941467215126,720575940635082091,153314
720575941493513904,720575940642729376,89472
720575941595679089,720575940621332150,527461
720575941462813328,720575940623160583,31439
720575941550266996,720575940624186185,516967
720575941547387316,720575940626744921,86087
720575941658799640,720575940627261190,52504
720575941432086369,720575940625343690,98477
720575941574989160,720575940626463869,87522
720575941598460864,720575940639421043,12734
720575941545073669,720575940643977070,292875
720575941576351158,720575940629047162,54309
720575941550226804,720575940617781383,12728
720575941604111606,720575940620605745,87434
720575941585315718,720575940619159105,28944
720575941517869484,720575940620348769,15791
720575941661233976,720575940622437671,24466
720575941588955276,720575940620835316,29358
720575941651316245,720575940627554604,177410
720575941530553547,720575940610842005,37321
720575941519433139,720575940621371557,46145
720575941441816923,720575940626775824,100241
720575941543031069,720575940604110513,34924
720575941486452034,720575940623455868,14682
720575941566459702,720575940618380491,15090
720575941542125853,720575940615171003,516329
720575941592595670,720575940629484791,78087
720575941627884838,720575940620073069,24197
720575941580028025,720575940617529669,46866
720575941449340341,720575940628531194,66278
720575941537981155,720575940636348152,524893
720575941644009592,720575940611985174,210140
720575941459469638,720575940624355051,177248
720575941599105728,720575940622323382,16687
720575941430592504,720575940619294964,25044
720575941453960499,720575940636643406,85781
720575941555196929,720575940614909506,12705
720575941566729460,720575940620809599,14379
720575941652111377,720575940628454522,530029
720575941454836973,720575940627020069,67372
720575941468787520,720575940618548244,228714
720575941441325659,720575940645552948,175174
720575941560216079,720575940623368375,18373
720575941517111150,720575940614421702,551659
720575941505950629,720575940611985448,70909
720575941535724522,720575940626672058,12470
720575941611054310,720575940626480124,432746
720575941643276488,720575940615010454,555769
720575941688806412,720575940615030568,15454
720575941625737068,720575940627857384,76309
720575941544540521,720575940619927105,55671
720575941534561880,720575940632635475,93644
720575941438817503,720575940620622272,85880
720575941643111288,720575940620923606,98959
720575941614125977,720575940611432306,50593
720575941461544403,720575940619403655,525203
720575941438972735,720575940625714634,68950
720575941584451167,720575940619127472,39026
720575941668591091,720575940622251242,135321
720575941411848047,720575940629510518,548469
720575941574549768,720575940639740368,32127
720575941526874212,720575940628966150,534132
720575941441178319,720575940607272649,13272
720575941518030508,720575940622445097,43628
720575941687950555,720575940615438521,209300
720575941515870979,720575940628668009,13460
720575941625583771,720575940626818250,115114
720575941449848245,720575940618370171,26756
720575941450163790,720575940623026876,137936
720575941598598812,720575940627410944,11275
720575941521581491,720575940649154681,257013
720575941667975155,720575940606958859,168823
720575941452764585,720575940625003582,26178
720575941732333355,720575940614726261,24783
720575941508427536,720575940633551540,69022
720575941545964393,720575940616020795,34385
720575941624580972,720575940658689153,27533
720575941499756706,720575940634361336,67484
720575941536148746,720575940627061050,113866
720575941508023169,720575940623312876,46857
720575941579295477,720575940608606475,523552
720575941410885803,720575940627960442,157771
720575941513203665,720575940628238217,15028
720575941688313307,720575940621441494,21798
720575941613704924,720575940639368270,42420
720575941478584938,720575940614998166,526948
720575941576997431,720575940604355872,555234
720575941548829473,720575940619249648,150463
720575941431487224,720575940622234326,519346
720575941502450315,720575940620795784,523673
720575941490712885,720575940607575051,22102
720575941477099313,720575940634862943,13278
720575941689913051,720575940611300570,549223
720575941514548627,720575940615422514,27021
720575941524239359,720575940623166600,500103
720575941590551592,720575940633781217,15847
720575941475202865,720575940654453153,14817
720575941474364256,720575940629993167,20378
720575941668952241,720575940627685864,262241
720575941536014312,720575940611586546,134386
720575941579737845,720575940606123209,321572
720575941497248073,720575940614509458,72616
720575941651808753,720575940619134493,15671
720575941536452890,720575940622611082,70722
720575941477600820,720575940622713929,20783
