BANC,FAFB,MCNS
720575941434150432,720575940652611745,22966
720575941433596192,720575940658101889,16360
720575941573481211,720575940634103671,46668
720575941573509385,720575940620997409,69606
720575941433795726,720575940625820293,50243
720575941434035488,720575940616794585,30993
720575941573333135,720575940628314167,25708
720575941573369672,720575940617077772,43766
720575941502004055,720575940630436470,30751
720575941502022231,720575940638766013,75808
720575941502059403,720575940630658627,127007
720575941501832427,720575940619342134,48576
720575941434671392,720575940643177120,523957
720575941434220320,720575940611314346,25624
720575941573257103,720575940610675123,44814
720575941573266171,720575940622161366,10296
720575941624538506,720575940623026419,62698
720575941573142198,720575940650416249,27916
720575941573144392,720575940612970151,221504
720575941573158302,720575940647081860,519946
720575941573068701,720575940630429945,80906
720575941624444810,720575940631187048,27579
720575941624447484,720575940622074109,56497
720575941573331963,720575940614757974,25951
720575941433724960,720575940635461550,519140
720575941624580972,720575940658689153,27533
720575941624595196,720575940607924098,69580
720575941573087134,720575940622342852,189107
720575941573021193,720575940610116757,37613
720575941573030301,720575940632177453,156450
720575941434773646,720575940633311652,25307
720575941434475552,720575940621001485,30356
720575941434514062,720575940615839581,119475
720575941573041929,720575940618445241,128686
720575941573055631,720575940613988242,60682
720575941572937288,720575940623852873,513033
720575941572941051,720575940606856405,26743
720575941572998045,720575940646080803,67003
720575941573209231,720575940620980323,14106
720575941656879696,720575940625343806,85106
720575941656914712,720575940619597878,51464
720575941656992592,720575940629254518,41693
720575941501952651,720575940655750305,34407
720575941572873737,720575940619518854,23938
720575941572907336,720575940611718885,52728
720575941689803416,720575940621216982,133019
720575941624545691,720575940647068451,40343
720575941624547786,720575940607417180,73097
720575941624572042,720575940617031385,514333
720575941434897550,720575940632300205,133896
720575941572850590,720575940622693414,521631
720575941572863304,720575940620206356,72536
720575941572742558,720575940633323039,520024
720575941572749640,720575940628859751,63848
720575941652278033,720575940605450342,22645
720575941486413709,720575940626901136,10361
720575941656680784,720575940635092122,20380
720575941656710736,720575940615659521,15509
720575941572795208,720575940637122111,518006
720575941572717576,720575940631994193,125440
720575941572724637,720575940650521209,101072
720575941435114272,720575940637599204,101590
720575941435153038,720575940622416903,195910
720575941435014944,720575940621642376,918972
720575941572738462,720575940635870831,34896
720575941572698014,720575940633447394,22870
720575941435023648,720575940628553731,919174
720575941435213966,720575940610015586,519548
720575941572645534,720575940608053084,122920
720575941572654587,720575940636804927,61099
720575941624831228,720575940613535554,16994
720575941572710046,720575940615201211,19349
720575941435243918,720575940612049870,40304
720575941435308320,720575940610219715,30653
720575941572713224,720575940624083470,44716
720575941572713886,720575940620300308,230783
720575941572715848,720575940618635072,531137
720575941572667656,720575940618723531,25041
720575941572669342,720575940629041879,11067
720575941572671240,720575940627977415,128424
720575941572671995,720575940614581410,10366
720575941572695049,720575940607790916,134386
720575941572697246,720575940618706043,516218
720575941502135691,720575940625755413,68029
720575941502138347,720575940618266459,29563
720575941502072459,720575940629414972,24389
720575941502097202,720575940622569827,77285
720575941652225265,720575940631238284,43971
720575941652238065,720575940633551002,554336
720575941624688539,720575940624008376,44299
720575941624706506,720575940627184446,32941
720575941435337760,720575940621020893,59988
720575941435373600,720575940637788605,514994
720575941435389838,720575940621170880,19406
720575941572620446,720575940634163682,513296
720575941435430542,720575940621336852,14141
720575941435460640,720575940618931846,523497
720575941435309856,720575940627141066,64805
720575941572553211,720575940635875038,36613
720575941572556702,720575940642745248,77918
720575941572569353,720575940628557767,53160
720575941572575240,720575940629161334,54929
720575941502211211,720575940638054719,24985
720575941502236555,720575940631501779,143710
720575941572376059,720575940633218863,21336
720575941435530894,720575940622906515,26058
720575941689666523,720575940625542172,289180
720575941689681560,720575940626233512,20303
720575941689705435,720575940613005937,119819
720575941689709019,720575940612429714,28000
720575941572464798,720575940624991495,555795
720575941572471454,720575940636656632,10520
720575941572490398,720575940618818629,20219
720575941572491528,720575940627014172,22662
720575941572583944,720575940615718027,64109
720575941486214150,720575940613384562,21120
720575941486101968,720575940619719668,24778
720575941502273419,720575940632900665,11596
720575941502274187,720575940639278781,529498
720575941502277259,720575940627146186,12644
720575941652156657,720575940636933722,12762
720575941652176345,720575940614701836,93224
720575941572403976,720575940635637428,93947
720575941435470478,720575940630601759,87898
720575941435496334,720575940618170526,521930
720575941572408136,720575940631004728,519358
720575941624995995,720575940614200426,112749
720575941435536526,720575940620239013,32872
720575941435538464,720575940632735033,26307
720575941435544206,720575940614537618,167998
720575941435545998,720575940603932448,31656
720575941435548448,720575940617492436,126350
720575941572143944,720575940629500012,88591
720575941571989150,720575940631469964,27379
720575941572088222,720575940638540672,45188
720575941502262411,720575940626993694,12619
720575941486127622,720575940625843262,36290
720575941486145488,720575940638212942,64423
720575941571581256,720575940622769159,21862
720575941571914142,720575940623115507,25704
720575941435842348,720575940632607127,27747
720575941435860012,720575940626371898,514184
720575941435653262,720575940623860116,77581
720575941625000330,720575940614082194,56550
720575941625012379,720575940633021338,113792
720575941625015963,720575940631798888,47997
720575941571764987,720575940640258613,121520
720575941571278408,720575940627287482,515404
720575941571812254,720575940620996357,48086
720575941571837704,720575940628587202,17000
720575941571674696,720575940619654149,28741
720575941435971360,720575940637905478,25679
720575941689354904,720575940605411808,23483
720575941689477528,720575940604487968,106788
720575941502311659,720575940627428907,23148
720575941502337111,720575940631760441,64344
720575941502256834,720575940619967879,106691
720575941436041490,720575940639103952,95605
720575941435949198,720575940619434587,28450
720575941435951148,720575940622086663,60256
720575941571664712,720575940616396703,154065
720575941571498398,720575940629894391,148486
720575941571184798,720575940627089424,110053
720575941571205704,720575940633498976,28326
720575941435997984,720575940612206810,16130
720575941570830494,720575940635081579,21238
720575941570855582,720575940624215757,47753
720575941625167818,720575940619519909,133671
720575941570481822,720575940631665837,45145
720575941502380887,720575940608074162,104418
720575941502408171,720575940624555559,350750
720575941502416066,720575940638006086,19938
720575941502450315,720575940620795784,523673
720575941486125008,720575940625631896,58799
720575941436071200,720575940638364750,73355
720575941570168820,720575940612238632,39678
720575941570170612,720575940615018463,14330
720575941570111732,720575940622335331,14594
720575941570128498,720575940644438551,10760
720575941570138612,720575940625110967,16328
720575941625100187,720575940623801276,192555
720575941625115803,720575940630916087,72171
720575941570738334,720575940624367508,35242
720575941652110357,720575940621077488,14336
720575941652111377,720575940628454522,530029
720575941652113685,720575940644726432,524799
720575941625283018,720575940617825563,240470
720575941625295259,720575940622785062,18015
720575941436293920,720575940607887746,16154
720575941436313888,720575940637612974,17739
720575941569993330,720575940616572299,201597
720575941570592670,720575940617226869,100402
720575941570031092,720575940631091407,12000
720575941569943546,720575940631295116,181265
720575941436395820,720575940630766610,96424
720575941436428818,720575940623137818,30780
720575941436259602,720575940626919579,27170
720575941436266016,720575940638879651,53845
720575941569836914,720575940625420986,11182
720575941486078349,720575940631731620,106115
720575941485902288,720575940630131919,93287
720575941485994758,720575940615964555,43698
720575941502567915,720575940637794163,169954
720575941652085745,720575940630607738,521190
720575941652096277,720575940623145963,518915
720575941689110168,720575940626935143,51872
720575941569787130,720575940612518055,516909
720575941569800954,720575940643188384,11660
720575941569855090,720575940628012903,521069
720575941569885178,720575940617279517,31630
720575941569909106,720575940644473760,12386
720575941436486418,720575940619115398,57562
720575941436487468,720575940633809783,51588
720575941436488236,720575940626073098,40726
720575941436314400,720575940612821727,68701
720575941436340242,720575940627685509,93782
720575941569813618,720575940628848900,116251
720575941569822066,720575940627431311,173622
720575941657333016,720575940624489708,102769
720575941502640471,720575940621440862,33563
720575941502454667,720575940622301191,526395
720575941502522967,720575940625396226,34538
720575941569828090,720575940628526735,125080
720575941436636946,720575940619986676,59999
720575941688990171,720575940630745148,17302
720575941689012120,720575940651421686,18079
720575941436586784,720575940625963432,18556
720575941436595474,720575940611373226,70954
720575941569748850,720575940635364975,154603
720575941569750130,720575940629231159,82165
720575941569685242,720575940637462761,13690
720575941569715570,720575940639725987,183205
720575941569673586,720575940624737101,13626
720575941569678330,720575940627517442,518908
720575941569611258,720575940613626079,72870
720575941657211928,720575940609548920,42815
720575941657248280,720575940619689024,65915
720575941657308184,720575940621678942,42956
720575941657318168,720575940643696676,118502
720575941436773164,720575940636234718,29886
720575941436923922,720575940619395494,523460
720575941436957202,720575940640294901,79041
720575941436676140,720575940630786242,38269
720575941625400458,720575940639405912,928361
720575941569801586,720575940619038493,12628
720575941569722226,720575940626485514,14222
720575941437085759,720575940626131528,90987
720575941569556980,720575940623103017,27322
720575941688909686,720575940609722436,17501
720575941569571186,720575940625673196,519771
720575941569523450,720575940636635054,67711
720575941569524474,720575940650926326,515294
720575941569534458,720575940609181508,80354
720575941569478394,720575940607854531,32223
720575941502677442,720575940633815010,35395
720575941502685122,720575940627685419,136526
720575941502715019,720575940639118926,519538
720575941502588722,720575940611344858,132178
720575941502628695,720575940623431351,11215
720575941569367540,720575940638812531,529842
720575941569391098,720575940623840136,29369
720575941437176594,720575940626669114,63314
720575941436975404,720575940625668878,88815
720575941437047596,720575940626733374,12712
720575941569342452,720575940622570278,91310
720575941569348858,720575940625182341,92936
720575941437265682,720575940644843118,47141
720575941437274687,720575940636063204,20781
720575941437291327,720575940618844501,61102
720575941569254906,720575940625232009,29017
720575941569311858,720575940630420730,88725
720575941502751282,720575940622850055,22435
720575941502647639,720575940623595021,26574
720575941485827981,720575940621636109,38120
720575941485870402,720575940610740889,36981
720575941502729707,720575940626741265,450901253
720575941502734475,720575940632422219,10649
720575941502743602,720575940635068046,121507
720575941569333236,720575940622044381,58405
720575941625452699,720575940618474581,215151
720575941625455771,720575940640130432,932780
720575941437446418,720575940641997531,511778
720575941437490450,720575940627674630,635767367
720575941569421556,720575940621361573,20593
720575941569181172,720575940620024560,922381
720575941569196532,720575940607088329,56541
720575941569233266,720575940613429811,13789
720575941502823730,720575940628145257,19529
720575941485816386,720575940628537470,516828
720575941485819277,720575940639080932,36373
720575941652034033,720575940630028359,19221
720575941652040725,720575940633616332,10410
720575941652073201,720575940626354057,36164
720575941652078869,720575940628844712,12794
720575941569063924,720575940628045318,55946
720575941569083892,720575940619646191,40208
720575941569105658,720575940621530117,10499
720575941437622239,720575940632789785,14123
720575941437626687,720575940636523866,18314
720575941437498591,720575940645953668,523939
720575941437525804,720575940626579593,110198
720575941437532434,720575940604103200,147589
720575941688896630,720575940626142077,13117
720575941688909174,720575940625924618,17924
720575941688909430,720575940633252066,14447
720575941503003842,720575940623840392,513862
720575941502772018,720575940624449514,38003
720575941502802226,720575940614582765,54154
720575941502806251,720575940628708139,257650
720575941568894202,720575940614137907,11742
720575941568903412,720575940617540838,112697
720575941437682143,720575940629121527,48341
720575941437700693,720575940623872263,71862
720575941568903538,720575940629974058,40193
720575941568870770,720575940627946261,10379
720575941568874866,720575940632146340,253648
720575941568882420,720575940619028289,81506
720575941568882802,720575940631115368,68133
720575941568729082,720575940628257874,28711
720575941688849420,720575940620610217,140776
720575941688864475,720575940619453611,125024
720575941625519468,720575940613876787,88166
720575941625541787,720575940630114108,95158
720575941437767903,720575940617071906,56626
720575941437811679,720575940650450934,52329
720575941437854175,720575940631773523,46855
720575941437863743,720575940646032931,12228
720575941437649471,720575940628603842,28044
720575941568703738,720575940639647184,24989
720575941438030354,720575940629225463,523930
720575941438060511,720575940631984610,53998
720575941437938962,720575940620306648,33349
720575941568552692,720575940638946805,523872
720575941568558068,720575940645728132,519868
720575941568499502,720575940617245652,11088
720575941688845174,720575940644223267,46629
720575941568397614,720575940625087159,512434
720575941625546698,720575940625301860,46801
720575941625553354,720575940639970392,534437
720575941568528686,720575940644785096,23088
720575941438152277,720575940622404376,45022
720575941437998354,720575940627144138,523926
720575941438001708,720575940604693164,76548
720575941568417582,720575940613579943,12031
720575941568422770,720575940623179703,80540
720575941503362135,720575940603391404,44281
720575941503321138,720575940612775958,109816
720575941503119595,720575940629778587,13086
720575941503219031,720575940612857128,43430
720575941503005783,720575940631297810,530124
720575941438247442,720575940607830211,532858
720575941438268716,720575940622867436,130522
720575941438270764,720575940614589243,164424
720575941438288191,720575940624007056,53897
720575941625564059,720575940645221156,53085
720575941438318911,720575940623194151,43651
720575941438338322,720575940622217025,238192
720575941485697090,720575940615645625,145663
720575941485502726,720575940623145876,95889
720575941652023317,720575940628518400,17668
720575941568078586,720575940626128147,49539
720575941568111986,720575940623082237,36421
720575941438212114,720575940641216976,531620
720575941688806412,720575940615030568,15454
720575941688817420,720575940609834052,511957
720575941688819980,720575940619902598,14685
720575941688824182,720575940605125152,58091
720575941568284462,720575940626524056,17910
720575941568199726,720575940625306603,10587
720575941567928178,720575940625220937,58347
720575941567928308,720575940625079054,28793
720575941568254766,720575940626039129,24545
720575941568260346,720575940619723979,84446
720575941438465298,720575940619582168,520898
720575941438381586,720575940638901875,19009
720575941438410514,720575940613088426,10711
720575941438445330,720575940645693476,801976
720575941625583771,720575940626818250,115114
720575941625587308,720575940621042270,28088
720575941625594058,720575940618961773,81408
720575941625599643,720575940625038090,77614
720575941568070770,720575940605934112,55129
720575941651817745,720575940630088955,41376
720575941503507435,720575940619654053,10197
720575941503420759,720575940629332606,147885
720575941503423319,720575940626351108,36805
720575941568145658,720575940617712214,94485
720575941568154994,720575940635515232,39947
720575941438500370,720575940611225237,17373
720575941438510380,720575940626977947,10995
720575941567845422,720575940631282247,361803
720575941567850610,720575940612247026,48059
720575941567893550,720575940627047912,30134
720575941688745947,720575940611206098,97729
720575941688757772,720575940619636206,69999
720575941688780300,720575940650813686,12646
720575941688784140,720575940625455247,10744
720575941688792182,720575940634315967,47662
720575941567819822,720575940620522966,542887
720575941567617582,720575940615974294,107293
720575941567626484,720575940628206439,540260
720575941657572432,720575940617636609,127542
720575941657651280,720575940615720350,78317
720575941651815445,720575940638088511,11600
720575941567463412,720575940613386994,33944
720575941567478386,720575940622137633,917601
720575941567199790,720575940639553920,11427
720575941567654388,720575940629135607,52632
720575941567710458,720575940633427040,62870
720575941567764782,720575940618204224,151943
720575941625674651,720575940627834359,63394
720575941625686474,720575940632009261,579924
720575941438528274,720575940625228862,46408
720575941438535743,720575940627855107,22471
720575941688731288,720575940613799218,525420
720575941567504430,720575940631933767,518902
720575941485360848,720575940632180909,165623
720575941485417026,720575940615462587,518544
720575941485435458,720575940610893738,43440
720575941503621867,720575940619739595,18608
720575941503549931,720575940622160560,12670
720575941503550039,720575940627792401,141509
720575941651808753,720575940619134493,15671
720575941567584302,720575940604643872,518222
720575941438655506,720575940632486969,10163
720575941438573868,720575940633793561,68320
720575941438588223,720575940628424010,16077
720575941438603794,720575940632312907,11134
720575941566705710,720575940624062355,89238
720575941566709863,720575940618308987,14420
720575941438627116,720575940613418547,519387
720575941438636562,720575940612812434,27904
720575941438646290,720575940613929391,12038
720575941438651436,720575940620012321,521384
720575941438651948,720575940627497384,519986
720575941567293486,720575940612804209,512278
720575941625734538,720575940613803747,54308
720575941567161850,720575940637238505,22302
720575941485020678,720575940610690709,123842
720575941503657707,720575940604903968,141988
720575941503689381,720575940607250697,67019
720575941438663442,720575940617736166,570126
720575941438664492,720575940631098172,14179
720575941438665746,720575940617849920,50304
720575941566866478,720575940618121506,39459
720575941566899303,720575940628875735,211092
720575941625794186,720575940625094325,523378
720575941566793774,720575940625893834,24854
720575941566702183,720575940631989473,13290
720575941566660662,720575940634731188,22193
720575941566666343,720575940619738863,517465
720575941438712594,720575940630046524,520439
720575941438682898,720575940632324689,26248
720575941438689580,720575940612275298,16335
720575941566687798,720575940615160844,38996
720575941566642734,720575940629357676,19050
720575941566556775,720575940637618142,12707
720575941503644247,720575940619648116,108478
720575941485269645,720575940616723549,164103
720575941566459702,720575940618380491,15090
720575941566469942,720575940627575573,27271
720575941566472551,720575940614212514,123968
720575941438735445,720575940642181005,524089
720575941438736172,720575940621314752,516409
720575941438736940,720575940661289345,11081
720575941438746175,720575940622281399,922590
720575941438705938,720575940609375580,12221
720575941566484839,720575940618703636,11157
720575941566487655,720575940612429743,25985
720575941566529590,720575940633560545,66038
720575941625811338,720575940636044912,39900
720575941625836746,720575940607158025,28027
720575941566655335,720575940628793621,11252
720575941503713003,720575940631999080,101002
720575941503729899,720575940625962152,21229
720575941503622123,720575940635688169,534948
720575941503622743,720575940622690824,146667
720575941438773036,720575940635052127,23241
720575941438773548,720575940634253281,11876
720575941438776620,720575940621947357,146116
720575941438716895,720575940631256168,60172
720575941438719276,720575940620738403,20889
720575941438719967,720575940618827910,19633
720575941566409782,720575940627926215,21556
720575941438887954,720575940626283838,85057
720575941566396726,720575940644545060,53374
720575941566402614,720575940616996294,30738
720575941566408502,720575940631134738,529200
720575941566364982,720575940647031860,13135
720575941566389558,720575940634854554,10708
720575941566309174,720575940619432261,10562
720575941503709234,720575940620408560,923901
720575941485139853,720575940626944286,122827
720575941485166477,720575940624167143,121183
720575941484864262,720575940627910021,19210
720575941484914498,720575940628998659,14780
720575941688644315,720575940625343761,33876
720575941688645388,720575940617483318,177450
720575941688655116,720575940639042648,530484
720575941688674200,720575940614562207,26984
720575941688684812,720575940609905220,84604
720575941566335286,720575940646433059,26848
720575941566351414,720575940634315115,43417
720575941566232886,720575940620135645,12393
720575941438828050,720575940618924379,54327
720575941438855743,720575940619937374,99687
720575941438866476,720575940624872380,62520
720575941438884114,720575940630277223,33253
720575941625946681,720575940627255811,52269
720575941566170422,720575940640747352,11380
720575941566180199,720575940625641402,11986
720575941566224950,720575940618747339,55862
720575941438927167,720575940621564042,39477
720575941484757570,720575940610578405,42980
720575941484801602,720575940622987400,125437
720575941503762411,720575940620540893,165017
720575941566132119,720575940628030440,10336
720575941566154599,720575940632844002,11987
720575941566165302,720575940628125715,12169
720575941566036782,720575940619452795,78485
720575941688609548,720575940619529455,29298
720575941688629516,720575940625051319,11061
720575941565961879,720575940620576238,36624
720575941565993063,720575940659613569,534870
720575941625972123,720575940622204186,11314
720575941625982154,720575940630617386,24396
720575941625990602,720575940624949379,30794
720575941625993371,720575940633543531,71953
720575941565858151,720575940631342843,96122
720575941503741163,720575940609665400,18121
720575941503751659,720575940623585255,520573
720575941485014278,720575940638881699,47533
720575941626006939,720575940640782989,126426
720575941439127125,720575940622029203,521802
720575941439133407,720575940627175879,11747
720575941439143954,720575940615424966,24354
720575941565819958,720575940623522744,923862580
720575941565840438,720575940609811977,26866
720575941565855842,720575940624319880,33670
720575941565771362,720575940626416442,52990
720575941565735734,720575940617496896,77255
720575941565750679,720575940608287701,13680
720575941565751959,720575940635709295,531861
720575941657743184,720575940629329212,46718
720575941657879576,720575940611644529,10584
720575941503770603,720575940626717201,114704
720575941565758615,720575940644096366,63665
720575941439366747,720575940615687380,536264
720575941439369301,720575940623059080,112040
720575941688517388,720575940626085562,10734
720575941688559734,720575940620821333,21331
720575941688562395,720575940616360788,67958
720575941565761687,720575940624294143,30406
720575941565769111,720575940633936941,33256
720575941625997420,720575940619584421,84766
720575941439436991,720575940642699976,122939
720575941439292479,720575940633352929,61177
720575941439298367,720575940631425700,526062
720575941439359167,720575940629424983,176833
720575941565712023,720575940634702431,184224
720575941565713815,720575940624970987,37015
720575941565678134,720575940625938831,41428
720575941565685302,720575940608010453,42566
720575941565694262,720575940610872014,12894
720575941503792619,720575940610226645,29815
720575941503803883,720575940627978556,94128
720575941503805931,720575940630005147,15224
720575941503809515,720575940614441834,14093
720575941503769650,720575940624967463,523773
720575941484828934,720575940634414999,120898
720575941439486783,720575940620575476,55627
720575941565572759,720575940626403914,115137
720575941565625442,720575940616386449,38438
720575941626036891,720575940621275341,207192
720575941626052460,720575940626756117,261548
720575941626066634,720575940628319400,519720
720575941626032074,720575940625887207,13034
720575941439430463,720575940639003470,109450
720575941439434837,720575940623334143,297455
720575941565431047,720575940634065087,18358
720575941565439639,720575940621008213,111164
720575941439456603,720575940637136454,89127
720575941439460831,720575940624013606,41089
720575941439464255,720575940629605327,40641
720575941439476927,720575940614412511,69476
720575941439485151,720575940607345365,258443
720575941626068170,720575940615274914,11163
720575941565461607,720575940628755023,101133
720575941565477174,720575940625718053,14264
720575941565695639,720575940623084109,89464
720575941484250109,720575940638459226,29995
720575941503830066,720575940605928066,53669
720575941651742993,720575940608591428,33429
720575941651743729,720575940615451451,60146
720575941651773205,720575940624364474,580761
720575941651778581,720575940626287336,144334
720575941503790059,720575940611811704,17060
720575941565484295,720575940612560680,17775
720575941439555007,720575940624977338,28375
720575941439558975,720575940629139834,512392
720575941439562559,720575940624450352,11071
720575941439563583,720575940630135084,11965
720575941439576917,720575940610408643,555322
720575941439577055,720575940606753884,22012
720575941565418503,720575940635263383,25369
720575941565381942,720575940620540507,11988
720575941565385058,720575940617955099,520721
720575941565385570,720575940623953900,14033
720575941626075850,720575940635371119,18011
720575941484493965,720575940627174090,26131
720575941484239357,720575940614827183,21171
720575941565301511,720575940629621820,139335
720575941565302279,720575940628844539,119539
720575941565310215,720575940633656147,11124
720575941439633983,720575940620878785,14029
720575941688443254,720575940612773338,96835
720575941688447756,720575940616502175,14871
720575941565362274,720575940630733137,61962
720575941565321314,720575940630269689,20602
720575941565345639,720575940640999309,123419
720575941565443426,720575940626620568,71547
720575941565413639,720575940621921285,15506
720575941484170381,720575940622408542,511987
720575941484195514,720575940623786376,11662
720575941484212221,720575940615453438,12832
720575941484216762,720575940612465777,533449
720575941503872747,720575940616662877,514526
720575941565293063,720575940630221563,19214
720575941439665727,720575940635479950,519019
720575941439613759,720575940615593044,35938
720575941439619551,720575940621437093,536448
720575941439620415,720575940615292895,13586
720575941439631583,720575940621273460,52196
720575941565199719,720575940612473640,80835
720575941565245794,720575940631982952,10686
720575941439645247,720575940628358675,20272
720575941439652671,720575940634752666,28123
720575941439657279,720575940639619792,314960
720575941439658047,720575940628791573,16748
720575941565262390,720575940631250744,25755
720575941484270598,720575940614808844,36952
720575941658042648,720575940621052118,202114
720575941658065488,720575940630684943,58941
720575941658066456,720575940611108676,12151
720575941651731473,720575940636536238,117871
720575941651736337,720575940626881796,27131
720575941503877463,720575940632267112,36190
720575941439735775,720575940611914962,517148
720575941439740895,720575940625573653,16399
720575941439741525,720575940628398786,51723
720575941439744347,720575940632149217,38572
720575941439668287,720575940634926840,84698
720575941439669567,720575940634442091,524851
720575941439673407,720575940635590136,531131
720575941439681087,720575940615892374,11985
720575941439749599,720575940628268843,23240
720575941439761375,720575940603250860,196917
720575941439711835,720575940624823283,149488
720575941565173814,720575940622542517,77637
720575941565174167,720575940610814833,118234
720575941626106058,720575940609643273,24356
720575941626108106,720575940636455280,22884
720575941626110602,720575940624783091,42101
720575941626116298,720575940619575345,512492
720575941657989712,720575940622195625,513875
720575941658032208,720575940629967756,56424
720575941564928822,720575940633283609,74995
720575941626128074,720575940619415679,16559
720575941688425484,720575940613830722,58668
720575941565091847,720575940632178892,15156
720575941565096802,720575940622625485,38350
720575941565088103,720575940622655709,23002
720575941564966759,720575940634221935,33125
720575941564997783,720575940622176550,36692
720575941439744735,720575940620339068,36175
720575941503915351,720575940608529710,12599
720575941503923543,720575940618715550,16058
720575941651704049,720575940626031548,120703
720575941565023591,720575940626507408,24920
720575941626134218,720575940623841779,149882
720575941626135754,720575940615647500,34529
720575941626141804,720575940611905138,278658
720575941564922727,720575940628311083,35684
720575941439786719,720575940624015287,16536
720575941439797823,720575940633419693,18680
720575941439800287,720575940621715550,230378
720575941439829695,720575940624903064,24118
720575941439834709,720575940637219903,20281
720575941439849439,720575940607390421,45087
720575941439852479,720575940630454263,119506
720575941439862101,720575940628088823,169169
720575941484142733,720575940619792566,80967
720575941484144390,720575940631483167,24153
720575941484148621,720575940621413803,16996
720575941484166074,720575940618172509,20103
720575941484054013,720575940636411534,17882
720575941503892203,720575940612987541,19717
720575941564765447,720575940614379114,27181
720575941564861494,720575940659358849,49182
720575941564867991,720575940616010937,48072
720575941564789511,720575940621334181,13454
720575941564803591,720575940626327046,120798
720575941439896015,720575940623809779,511812
720575941439941839,720575940636878682,25253
720575941439962965,720575940604749758,42756
720575941504090162,720575940618167579,512071
720575941503975511,720575940632464146,520081
720575941503931991,720575940651694326,75971
720575941503947351,720575940625042276,19716
720575941439947867,720575940627066884,38101
720575941439948239,720575940613231057,103617
720575941439962453,720575940637200503,520169
720575941440107199,720575940616440251,138214
720575941440004949,720575940619750822,515971
720575941564808802,720575940621940518,131515
720575941564811574,720575940606920578,136059
720575941440072655,720575940631264140,26811
720575941564748178,720575940618927892,100103
720575941564711680,720575940621164148,24620
720575941564712960,720575940635403230,514909
720575941564726016,720575940629967703,33396
720575941564728576,720575940622506022,525408
720575941564729856,720575940638981053,27341
720575941564730880,720575940618340057,10448
720575941504054978,720575940624034893,118804
720575941504070338,720575940639895003,25854
720575941504077143,720575940613439230,520392
720575941564599186,720575940612819763,958880288
720575941626145081,720575940610940462,58092
720575941626148042,720575940630493818,11624
720575941626148298,720575940625518736,11311
720575941440290395,720575940624834547,112413882
720575941440151387,720575940622147597,42818
720575941626155146,720575940628419338,551661
720575941564700928,720575940629952300,18911
720575941564707328,720575940631796803,22671
720575941564649216,720575940619451989,16703
720575941440034255,720575940613638041,22328
720575941440039647,720575940630482503,93624
720575941651546389,720575940654763169,217561
720575941651592177,720575940626671637,187891
720575941651618069,720575940629098540,29386
720575941564625815,720575940638124656,31860
720575941440350293,720575940633095137,11159
720575941440379733,720575940626562833,10810
720575941440280767,720575940609488942,10837
720575941564631394,720575940622287228,72367
720575941564570624,720575940635962254,64924
720575941564578870,720575940611152867,555769
720575941564579072,720575940608783452,14677
720575941440446805,720575940615313851,45115
720575941440457045,720575940626342666,62238
720575941688313307,720575940634809455,21798
720575941688330614,720575940620957110,393736
720575941564569600,720575940618702676,29804
720575941564504832,720575940628869648,555850
720575941504116459,720575940622457235,33077
720575941504117483,720575940627675408,522397
720575941483968509,720575940614059882,10912
720575941483980474,720575940648342905,50639
720575941651491857,720575940631176310,36154
720575941564537344,720575940618541995,23616
720575941564537954,720575940621501453,145062
720575941440416341,720575940621396115,35130
720575941564476818,720575940635984239,580907
720575941564486656,720575940636924479,25529
720575941626160748,720575940622783368,78022
720575941626162331,720575940638192829,156203
720575941626175643,720575940641480949,10440
720575941626178715,720575940620320902,11883
720575941564426898,720575940633437176,16158
720575941564541440,720575940629901328,145374
720575941651421937,720575940651933686,262699
720575941651434517,720575940621768385,523776
720575941504201010,720575940615124370,45482
720575941504223938,720575940633717856,53170
720575941564432786,720575940632296519,555457
720575941564453986,720575940626400125,14269
720575941564383591,720575940626177417,74989
720575941440513877,720575940625032841,520510
720575941564395922,720575940631842360,10297
720575941564363015,720575940619652033,46096
720575941440570453,720575940631202899,56300
720575941440590015,720575940638376792,28299
720575941440496987,720575940608490435,59681
720575941564353170,720575940629330426,15079
720575941483859898,720575940623111679,21778
720575941504258866,720575940629380559,599670920
720575941651324437,720575940633173668,20925
720575941651397617,720575940624406664,30401
720575941440657493,720575940613644185,15371
720575941688242444,720575940631444013,331154
720575941688250998,720575940631629160,15286
720575941688300662,720575940625572240,150732
720575941688304758,720575940618817262,145719
720575941688309878,720575940615155910,62710
720575941564280374,720575940621507437,49992
720575941564283702,720575940625127728,38639
720575941564288103,720575940604984678,35036
720575941564364854,720575940619357131,80497
720575941564369920,720575940622018217,519925
720575941564293778,720575940621780577,21249
720575941440599381,720575940614154786,109866
720575941440649045,720575940618330041,30511
720575941440655551,720575940644466711,64218
720575941564227218,720575940637244905,29506
720575941504328791,720575940613915823,923203
720575941504331607,720575940623491987,22692
720575941504247234,720575940626649084,298220
720575941504248380,720575940642124941,71433
720575941483910909,720575940612067242,17671
720575941483911933,720575940632273233,40383
720575941483932045,720575940628781333,23511
720575941483943421,720575940619276459,29959
720575941483960573,720575940611372714,22494
720575941564275602,720575940650929273,556286
720575941440659803,720575940624611018,106495
720575941440672597,720575940631062543,13299
720575941440672853,720575940632402588,16303
720575941440677717,720575940631458529,108122
720575941626202267,720575940622013564,47901
720575941564214528,720575940658141057,26800
